Culture,Criticality,Criticality Modifier,Initial Known,InterDependency,Dynamism,Size,Plan,Team Size,Cost-,Score:,Completion+,Idle-
0.0,1.0,5.0,1.0,91.0,1.0,0.0,2.0,13.0,413.0,0.93486222,0.857142857,0.4
0.0,1.0,2.0,1.0,91.0,2.0,1.0,3.0,13.0,158.0,0.978712504,0.890625,0.304878049
0.0,1.0,6.0,1.0,80.0,4.0,1.0,0.0,13.0,472.0,0.918135049,0.960784314,0.196721311
0.0,1.0,7.0,1.0,87.0,8.0,1.0,3.0,17.0,681.0,0.947557282,0.931818182,0.127659574
0.0,1.0,7.0,1.0,97.0,4.0,0.0,4.0,12.0,491.0,0.958612384,1.0,0.416666667
0.0,1.0,5.0,1.0,80.0,6.0,0.0,3.0,11.0,110.0,0.88756987,0.857142857,0.538461538
0.0,1.0,6.0,1.0,91.0,1.0,0.0,4.0,15.0,286.0,0.968512088,0.928571429,0.277777778
0.0,1.0,4.0,1.0,93.0,3.0,1.0,2.0,17.0,331.0,0.932878146,0.833333333,0.333333333
0.0,1.0,6.0,1.0,81.0,7.0,0.0,3.0,15.0,331.0,0.956093955,0.789473684,0.0
0.0,1.0,4.0,1.0,85.0,8.0,1.0,3.0,16.0,366.0,0.968485196,0.729166667,0.0
0.0,1.0,5.0,1.0,98.0,9.0,0.0,1.0,13.0,387.0,0.830985337,1.0,0.4375
0.0,1.0,6.0,1.0,90.0,6.0,0.0,3.0,17.0,310.0,0.941843049,0.75,0.0
0.0,1.0,5.0,1.0,95.0,1.0,1.0,2.0,17.0,433.0,0.940556549,0.898305085,0.086206897
0.0,1.0,2.0,1.0,92.0,8.0,0.0,3.0,13.0,131.0,0.89437975,0.888888889,0.058823529
0.0,1.0,4.0,1.0,95.0,1.0,1.0,4.0,11.0,389.0,0.927466048,0.977272727,0.434210526
0.0,1.0,2.0,1.0,82.0,5.0,0.0,0.0,18.0,107.0,0.868107679,0.857142857,0.5
0.0,1.0,4.0,1.0,96.0,4.0,0.0,4.0,13.0,365.0,0.950729831,0.625,0.166666667
0.0,1.0,2.0,1.0,89.0,1.0,1.0,0.0,10.0,168.0,0.937944349,0.977272727,0.188679245
0.0,1.0,7.0,1.0,95.0,9.0,1.0,4.0,15.0,835.0,0.808249684,0.92,0.292307692
0.0,1.0,5.0,1.0,91.0,3.0,1.0,4.0,16.0,424.0,0.884264576,0.951219512,0.390625
0.0,1.0,5.0,1.0,99.0,1.0,1.0,4.0,11.0,350.0,0.951117988,0.941176471,0.213114754
0.0,1.0,3.0,1.0,84.0,5.0,0.0,1.0,15.0,178.0,0.867043544,0.875,0.5625
0.0,1.0,7.0,1.0,92.0,8.0,0.0,2.0,11.0,403.0,0.966038571,0.5,0.0
0.0,1.0,6.0,1.0,87.0,7.0,0.0,4.0,12.0,391.0,0.8847571668,0.75,0.0
0.0,1.0,4.0,1.0,95.0,6.0,1.0,2.0,10.0,493.0,0.932366561,0.92,0.192982456
0.0,1.0,3.0,1.0,96.0,4.0,1.0,1.0,12.0,187.0,0.9103106486,0.583333333,0.0
0.0,1.0,5.0,1.0,89.0,8.0,1.0,0.0,19.0,720.0,0.883896004,0.972222222,0.406779661
0.0,1.0,4.0,1.0,93.0,6.0,0.0,1.0,11.0,309.0,0.92665188,1.0,0.363636364
0.0,1.0,7.0,1.0,99.0,2.0,0.0,4.0,17.0,404.0,0.987814758,0.888888889,0.384615385
0.0,1.0,6.0,1.0,84.0,9.0,0.0,2.0,12.0,385.0,0.883442062,0.9,0.470588235
0.0,1.0,2.0,1.0,85.0,3.0,0.0,1.0,11.0,132.0,0.972790865,1.0,0.0
0.0,1.0,7.0,1.0,87.0,1.0,1.0,3.0,13.0,512.0,0.951374004,0.978723404,0.425
0.0,1.0,3.0,1.0,98.0,4.0,0.0,0.0,15.0,153.0,0.985655751,0.833333333,0.0
0.0,1.0,6.0,1.0,92.0,4.0,0.0,1.0,10.0,316.0,0.966702098,0.727272727,0.0
0.0,1.0,2.0,1.0,94.0,2.0,0.0,4.0,19.0,150.0,0.940864712,1.0,0.5
0.0,1.0,7.0,1.0,98.0,7.0,0.0,3.0,11.0,177.0,0.909517989,0.9,0.1
0.0,1.0,2.0,1.0,94.0,5.0,0.0,3.0,19.0,93.0,0.950007321,0.888888889,0.0
0.0,1.0,6.0,1.0,87.0,6.0,0.0,0.0,16.0,419.0,0.951331691,0.9375,0.0625
0.0,1.0,6.0,1.0,87.0,6.0,1.0,2.0,19.0,701.0,0.952243665,0.653061224,0.0
0.0,1.0,5.0,1.0,94.0,1.0,1.0,1.0,18.0,450.0,0.967844319,0.804878049,0.0
0.0,1.0,4.0,1.0,91.0,4.0,1.0,2.0,11.0,305.0,0.958706236,0.849056604,0.318181818
0.0,1.0,4.0,1.0,83.0,8.0,1.0,0.0,10.0,465.0,0.916109535,0.923076923,0.12195122
0.0,1.0,2.0,1.0,96.0,7.0,0.0,1.0,18.0,146.0,0.866108125,0.923076923,0.294117647
0.0,1.0,2.0,1.0,81.0,3.0,1.0,2.0,14.0,205.0,0.890012485,0.88372093,0.344827586
0.0,1.0,5.0,1.0,88.0,6.0,0.0,0.0,16.0,291.0,0.890565355,0.857142857,0.625
0.0,1.0,4.0,1.0,81.0,7.0,1.0,2.0,15.0,407.0,0.910427846,0.725806452,0.0
0.0,1.0,5.0,1.0,99.0,4.0,0.0,1.0,18.0,324.0,0.974939138,0.789473684,0.0
0.0,1.0,7.0,1.0,91.0,3.0,0.0,2.0,12.0,618.0,0.857745309,1.0,0.5
0.0,1.0,3.0,1.0,82.0,7.0,1.0,1.0,16.0,280.0,0.934298176,0.875,0.454545455
0.0,1.0,4.0,1.0,87.0,2.0,0.0,3.0,14.0,209.0,0.972785075,0.833333333,0.230769231
0.0,1.0,2.0,1.0,98.0,8.0,0.0,0.0,18.0,154.0,0.903972988,0.888888889,0.111111111
0.0,1.0,7.0,1.0,91.0,9.0,1.0,1.0,11.0,711.0,0.880597864,0.84,0.58
0.0,1.0,3.0,1.0,97.0,1.0,1.0,3.0,17.0,414.0,0.950348598,0.945945946,0.166666667
0.0,1.0,6.0,1.0,88.0,7.0,1.0,4.0,15.0,584.0,0.931057015,0.735849057,0.0
0.0,1.0,4.0,1.0,98.0,4.0,1.0,3.0,10.0,233.0,0.937414607,0.945945946,0.222222222
0.0,1.0,7.0,1.0,93.0,8.0,0.0,3.0,13.0,285.0,0.969505892,0.888888889,0.0
0.0,1.0,2.0,1.0,87.0,7.0,1.0,3.0,19.0,197.0,0.909798663,0.942857143,0.365384615
0.0,1.0,6.0,1.0,83.0,4.0,1.0,3.0,12.0,448.0,0.95103677,0.973684211,0.393442623
0.0,1.0,5.0,1.0,89.0,1.0,0.0,3.0,13.0,389.0,0.954935658,1.0,0.461538462
0.0,1.0,2.0,1.0,97.0,6.0,0.0,0.0,15.0,102.0,0.981104272,0.733333333,0.0
0.0,1.0,3.0,1.0,88.0,5.0,0.0,4.0,11.0,200.0,0.939549808,0.769230769,0.0
0.0,1.0,3.0,1.0,91.0,8.0,0.0,3.0,10.0,190.0,0.854069779,1.0,0.428571429
0.0,1.0,2.0,1.0,82.0,4.0,0.0,2.0,15.0,134.0,0.797305071,0.875,0.666666667
0.0,1.0,5.0,1.0,97.0,2.0,1.0,3.0,15.0,581.0,0.973231332,0.975609756,0.393939394
0.0,1.0,3.0,1.0,96.0,9.0,1.0,0.0,15.0,238.0,0.822391392,0.942857143,0.3125
0.0,1.0,2.0,1.0,98.0,6.0,0.0,1.0,16.0,111.0,0.969543241,0.714285714,0.0
0.0,1.0,7.0,1.0,95.0,9.0,1.0,0.0,14.0,756.0,0.923466157,0.84375,0.0
0.0,1.0,5.0,1.0,89.0,5.0,1.0,2.0,12.0,379.0,0.931911421,0.84,0.0
0.0,1.0,5.0,1.0,99.0,3.0,1.0,2.0,16.0,499.0,0.9388484549999999,0.962962963,0.35
0.0,1.0,6.0,1.0,80.0,8.0,0.0,3.0,15.0,521.0,0.909461689,0.956521739,0.388888889
0.0,1.0,6.0,1.0,89.0,7.0,0.0,0.0,18.0,485.0,0.916205138,0.291666667,0.0
0.0,1.0,4.0,1.0,86.0,7.0,1.0,1.0,14.0,426.0,0.887493302,0.945945946,0.606741573
0.0,1.0,3.0,1.0,81.0,5.0,1.0,3.0,12.0,272.0,0.9453900998,0.971428571,0.423728814
0.0,1.0,6.0,1.0,93.0,2.0,1.0,2.0,17.0,816.0,0.981250645,0.935483871,0.171428571
0.0,1.0,4.0,1.0,84.0,2.0,1.0,1.0,18.0,365.0,0.967982632,0.888888889,0.436619718
0.0,1.0,4.0,1.0,93.0,5.0,1.0,2.0,10.0,319.0,0.944203564,0.833333333,0.054054054
0.0,1.0,5.0,1.0,82.0,4.0,0.0,4.0,13.0,308.0,0.90105334,0.888888889,0.4
0.0,1.0,7.0,1.0,91.0,3.0,0.0,1.0,11.0,468.0,0.958362715,0.833333333,0.0
0.0,1.0,7.0,1.0,90.0,6.0,0.0,2.0,17.0,498.0,0.94178035,0.9,0.4
0.0,1.0,3.0,1.0,90.0,7.0,1.0,2.0,16.0,282.0,0.881735688,0.949367089,0.242424242
0.0,1.0,3.0,1.0,84.0,3.0,1.0,2.0,19.0,318.0,0.951521831,0.854166667,0.349206349
0.0,1.0,3.0,1.0,84.0,7.0,0.0,3.0,11.0,141.0,0.917246885,1.0,0.35
0.0,1.0,2.0,1.0,81.0,7.0,1.0,3.0,10.0,171.0,0.934330457,0.777777778,0.034482759
0.0,1.0,7.0,1.0,90.0,1.0,1.0,2.0,12.0,1016.0,0.949586125,1.0,0.125
0.0,1.0,7.0,1.0,80.0,7.0,0.0,3.0,18.0,667.0,0.938163885,0.764705882,0.071428571
0.0,1.0,5.0,1.0,98.0,4.0,1.0,4.0,18.0,519.0,0.968553226,0.78125,0.0
0.0,1.0,2.0,1.0,95.0,3.0,1.0,0.0,15.0,227.0,0.88863164,1.0,0.415730337
0.0,1.0,3.0,1.0,80.0,9.0,1.0,3.0,11.0,331.0,0.873086618,0.909090909,0.0
0.0,1.0,3.0,1.0,89.0,8.0,1.0,1.0,10.0,303.0,0.924311884,0.857142857,0.230769231
0.0,1.0,7.0,1.0,91.0,2.0,0.0,2.0,17.0,281.0,0.968986585,1.0,0.611111111
0.0,1.0,2.0,1.0,90.0,5.0,0.0,3.0,18.0,118.0,0.880080785,0.875,0.533333333
0.0,1.0,7.0,1.0,89.0,2.0,1.0,3.0,16.0,623.0,0.97958929,0.888888889,0.384615385
0.0,1.0,7.0,1.0,82.0,7.0,1.0,2.0,14.0,781.0,0.847973463,0.971428571,0.423728814
0.0,1.0,4.0,1.0,96.0,6.0,0.0,4.0,18.0,188.0,0.947506174,0.772727273,0.15
0.0,1.0,4.0,1.0,85.0,5.0,0.0,1.0,19.0,339.0,0.903842384,0.928571429,0.315789474
0.0,1.0,7.0,1.0,86.0,1.0,0.0,3.0,16.0,412.0,0.892686162,0.95,0.344827586
0.0,1.0,6.0,1.0,97.0,4.0,0.0,1.0,16.0,407.0,0.947152838,0.857142857,0.571428571
0.0,1.0,4.0,1.0,94.0,9.0,0.0,1.0,19.0,169.0,0.886546514,0.888888889,0.2
0.0,1.0,6.0,1.0,88.0,8.0,1.0,0.0,15.0,588.0,0.953221594,0.775862069,0.0
0.0,1.0,7.0,1.0,94.0,3.0,1.0,2.0,16.0,587.0,0.915961951,0.947368421,0.462686567
0.0,1.0,2.0,1.0,80.0,5.0,0.0,3.0,12.0,102.0,0.874631356,0.909090909,0.6
0.0,1.0,6.0,1.0,89.0,9.0,1.0,2.0,10.0,527.0,0.924809241,0.333333333,0.0
0.0,1.0,4.0,1.0,93.0,6.0,0.0,1.0,12.0,187.0,0.954484079,1.0,0.461538462
0.0,1.0,2.0,1.0,97.0,2.0,1.0,0.0,19.0,189.0,0.949825926,0.94,0.338028169
0.0,1.0,5.0,1.0,94.0,6.0,1.0,2.0,14.0,554.0,0.926203614,0.79245283,0.0
0.0,1.0,4.0,1.0,91.0,2.0,1.0,1.0,11.0,414.0,0.971261975,0.888888889,0.245283019
0.0,1.0,7.0,1.0,81.0,8.0,0.0,4.0,18.0,483.0,0.929176507,0.65,0.0
0.0,1.0,2.0,1.0,91.0,1.0,0.0,1.0,17.0,143.0,0.961778462,0.833333333,0.333333333
0.0,1.0,4.0,1.0,94.0,8.0,1.0,1.0,10.0,399.0,0.848678466,0.961538462,0.5
0.0,1.0,5.0,1.0,89.0,3.0,0.0,0.0,18.0,474.0,0.953811624,0.875,0.263157895
0.0,1.0,6.0,1.0,89.0,1.0,1.0,3.0,17.0,619.0,0.931074985,0.971428571,0.442622951
0.0,1.0,7.0,1.0,95.0,5.0,1.0,0.0,17.0,973.0,0.924736244,0.878787879,0.0
0.0,1.0,3.0,1.0,87.0,3.0,0.0,3.0,14.0,212.0,0.927201022,0.868421053,0.23255814
0.0,1.0,6.0,1.0,82.0,1.0,0.0,1.0,18.0,371.0,0.923581535,1.0,0.578947368
0.0,1.0,3.0,1.0,98.0,2.0,0.0,2.0,19.0,146.0,0.96231325,0.833333333,0.285714286
0.0,1.0,5.0,1.0,87.0,4.0,0.0,2.0,17.0,407.0,0.952058516,0.9,0.181818182
0.0,1.0,2.0,1.0,88.0,6.0,0.0,3.0,17.0,158.0,0.901971356,0.928571429,0.380952381
0.0,1.0,2.0,1.0,87.0,3.0,1.0,1.0,12.0,184.0,0.944303888,0.898550725,0.487603306
0.0,1.0,6.0,1.0,88.0,7.0,0.0,3.0,19.0,585.0,0.883612726,0.777777778,0.3
0.0,1.0,3.0,1.0,92.0,2.0,1.0,3.0,17.0,311.0,0.971030904,0.939393939,0.326086957
0.0,1.0,2.0,1.0,93.0,7.0,0.0,0.0,18.0,128.0,0.931116381,0.888888889,0.466666667
0.0,1.0,2.0,1.0,82.0,5.0,0.0,0.0,17.0,104.0,0.914317496,0.833333333,0.090909091
0.0,1.0,2.0,1.0,96.0,3.0,0.0,1.0,14.0,114.0,0.953579741,1.0,0.470588235
0.0,1.0,2.0,1.0,96.0,6.0,0.0,0.0,13.0,95.0,0.975413778,0.733333333,0.0
0.0,1.0,6.0,1.0,94.0,3.0,1.0,2.0,14.0,598.0,0.937013268,0.815789474,0.0
0.0,1.0,7.0,1.0,90.0,7.0,0.0,2.0,18.0,342.0,0.78211244,0.655172414,0.136363636
0.0,1.0,5.0,1.0,83.0,7.0,1.0,1.0,10.0,437.0,0.932670763,0.530612245,0.0
0.0,1.0,2.0,1.0,94.0,9.0,1.0,4.0,17.0,177.0,0.919550955,0.97826087,0.224137931
0.0,1.0,4.0,1.0,96.0,7.0,0.0,0.0,16.0,141.0,0.890468119,0.909090909,0.230769231
0.0,1.0,6.0,1.0,83.0,8.0,1.0,2.0,11.0,588.0,0.851339332,0.966101695,0.387096774
0.0,1.0,2.0,1.0,99.0,1.0,0.0,2.0,10.0,204.0,0.936712864,0.960784314,0.514851485
0.0,1.0,3.0,1.0,93.0,4.0,1.0,3.0,19.0,322.0,0.962714537,0.953488372,0.240740741
0.0,1.0,3.0,1.0,86.0,5.0,0.0,2.0,15.0,147.0,0.963326873,0.888888889,0.0
0.0,1.0,5.0,1.0,99.0,8.0,0.0,2.0,13.0,259.0,0.953755829,0.818181818,0.0
0.0,1.0,3.0,1.0,87.0,4.0,0.0,1.0,10.0,158.0,0.91808804,1.0,0.461538462
0.0,1.0,5.0,1.0,87.0,7.0,1.0,2.0,11.0,729.0,0.845550872,0.925925926,0.596774194
0.0,1.0,5.0,1.0,83.0,4.0,0.0,4.0,13.0,291.0,0.973190575,0.730769231,0.0
0.0,1.0,5.0,1.0,90.0,6.0,0.0,3.0,12.0,460.0,0.936817716,0.823529412,0.066666667
0.0,1.0,4.0,1.0,98.0,5.0,1.0,2.0,12.0,420.0,0.955891017,0.916666667,0.153846154
0.0,1.0,2.0,1.0,89.0,2.0,1.0,1.0,12.0,188.0,0.982607908,0.886363636,0.1875
0.0,1.0,4.0,1.0,92.0,3.0,1.0,3.0,14.0,432.0,0.942531425,0.975,0.417910448
0.0,1.0,2.0,1.0,85.0,1.0,0.0,1.0,13.0,124.0,0.940322252,0.875,0.631578947
0.0,1.0,3.0,1.0,87.0,1.0,0.0,2.0,18.0,151.0,0.96655105,0.916666667,0.266666667
0.0,1.0,3.0,1.0,93.0,4.0,1.0,1.0,16.0,426.0,0.975286029,0.888888889,0.536231884
0.0,1.0,5.0,1.0,93.0,6.0,0.0,3.0,13.0,202.0,0.949027514,0.857142857,0.4
0.0,1.0,5.0,1.0,86.0,4.0,0.0,3.0,17.0,313.0,0.976685357,0.64,0.0
0.0,1.0,2.0,1.0,96.0,6.0,0.0,4.0,13.0,113.0,0.972195516,0.65,0.0
0.0,1.0,2.0,1.0,95.0,6.0,1.0,2.0,16.0,180.0,0.955864095,0.843137255,0.0
0.0,1.0,3.0,1.0,86.0,5.0,1.0,3.0,10.0,294.0,0.932402254,0.90625,0.348314607
0.0,1.0,6.0,1.0,83.0,8.0,0.0,1.0,18.0,375.0,0.912552942,0.65625,0.0
0.0,1.0,3.0,1.0,84.0,8.0,1.0,3.0,17.0,270.0,0.899226555,0.810810811,0.0
0.0,1.0,3.0,1.0,84.0,7.0,0.0,3.0,10.0,200.0,0.9181027966,1.0,0.529411765
0.0,1.0,6.0,1.0,80.0,9.0,0.0,0.0,12.0,450.0,0.777218426,1.0,0.611111111
0.0,1.0,4.0,1.0,90.0,6.0,1.0,0.0,15.0,429.0,0.971217768,0.8,0.032258065
0.0,1.0,6.0,1.0,80.0,3.0,0.0,3.0,14.0,326.0,0.963546672,0.8125,0.071428571
0.0,1.0,6.0,1.0,81.0,6.0,1.0,0.0,18.0,736.0,0.947903724,1.0,0.114285714
0.0,1.0,6.0,1.0,83.0,8.0,0.0,1.0,12.0,411.0,0.920634909,0.928571429,0.315789474
0.0,1.0,4.0,1.0,85.0,9.0,1.0,2.0,12.0,470.0,0.939915615,0.666666667,0.0
0.0,1.0,4.0,1.0,84.0,2.0,0.0,2.0,14.0,275.0,0.982218269,0.777777778,0.0
0.0,1.0,6.0,1.0,96.0,7.0,1.0,1.0,11.0,553.0,0.963643618,0.697674419,0.0
0.0,1.0,5.0,1.0,97.0,4.0,0.0,1.0,10.0,301.0,0.978191908,0.875,0.363636364
0.0,1.0,3.0,1.0,80.0,5.0,0.0,3.0,10.0,202.0,0.926509811,0.8,0.238095238
0.0,1.0,2.0,1.0,82.0,4.0,1.0,2.0,13.0,192.0,0.925795524,0.975,0.35
0.0,1.0,2.0,1.0,85.0,8.0,0.0,4.0,10.0,82.0,0.875500255,0.888888889,0.5
0.0,1.0,2.0,1.0,85.0,1.0,0.0,4.0,12.0,134.0,0.966997159,0.8125,0.133333333
0.0,1.0,3.0,1.0,82.0,5.0,0.0,3.0,14.0,105.0,0.884021261,0.846153846,0.266666667
0.0,1.0,5.0,1.0,94.0,2.0,1.0,4.0,11.0,463.0,0.975691374,0.979591837,0.186440678
0.0,1.0,5.0,1.0,90.0,8.0,1.0,4.0,14.0,430.0,0.904494342,0.821428571,0.06122449
0.0,1.0,4.0,1.0,82.0,7.0,1.0,0.0,18.0,428.0,0.934101075,0.945945946,0.102564103
0.0,1.0,7.0,1.0,85.0,8.0,1.0,2.0,11.0,789.0,0.904808182,0.956521739,0.443037975
0.0,1.0,5.0,1.0,99.0,5.0,1.0,2.0,11.0,492.0,0.885567004,0.913043478,0.125
0.0,1.0,3.0,1.0,89.0,2.0,0.0,3.0,18.0,173.0,0.981720406,0.857142857,0.333333333
0.0,1.0,3.0,1.0,93.0,2.0,0.0,0.0,16.0,284.0,0.978552215,1.0,0.470588235
0.0,1.0,7.0,1.0,90.0,4.0,1.0,1.0,17.0,813.0,0.958879378,0.714285714,0.0
0.0,1.0,2.0,1.0,90.0,5.0,1.0,1.0,10.0,160.0,0.880668518,0.946428571,0.459183673
0.0,1.0,7.0,1.0,91.0,4.0,0.0,2.0,12.0,708.0,0.972045431,0.857142857,0.294117647
0.0,1.0,5.0,1.0,91.0,2.0,0.0,1.0,15.0,525.0,0.996645998,1.0,0.0
0.0,1.0,5.0,1.0,83.0,6.0,0.0,0.0,16.0,199.0,0.952109393,0.916666667,0.214285714
0.0,1.0,6.0,1.0,86.0,8.0,0.0,2.0,19.0,706.0,0.950348715,1.0,0.333333333
0.0,1.0,4.0,1.0,96.0,7.0,1.0,1.0,17.0,376.0,0.925553891,0.895833333,0.488095238
0.0,1.0,5.0,1.0,86.0,6.0,0.0,3.0,12.0,214.0,0.867061898,0.875,0.363636364
0.0,1.0,6.0,1.0,97.0,5.0,1.0,2.0,16.0,518.0,0.887404402,0.921052632,0.492753623
0.0,1.0,6.0,1.0,84.0,3.0,1.0,1.0,17.0,420.0,0.947949557,0.865384615,0.482758621
0.0,1.0,5.0,1.0,86.0,3.0,0.0,0.0,18.0,287.0,0.900981193,1.0,0.3
0.0,1.0,2.0,1.0,96.0,7.0,1.0,3.0,18.0,190.0,0.836170742,0.961538462,0.404761905
0.0,1.0,2.0,1.0,86.0,9.0,1.0,1.0,15.0,195.0,0.843399593,0.936170213,0.333333333
0.0,1.0,3.0,1.0,93.0,5.0,0.0,0.0,15.0,197.0,0.969103149,0.625,0.0
0.0,1.0,3.0,1.0,92.0,4.0,0.0,0.0,19.0,194.0,0.934288756,0.909090909,0.411764706
0.0,1.0,4.0,1.0,83.0,3.0,0.0,0.0,17.0,285.0,0.957216618,0.857142857,0.0
0.0,1.0,5.0,1.0,81.0,1.0,1.0,1.0,13.0,577.0,0.945607187,0.868421053,0.554054054
0.0,1.0,3.0,1.0,91.0,4.0,1.0,4.0,17.0,329.0,0.965862456,0.807692308,0.0
0.0,1.0,7.0,1.0,88.0,8.0,0.0,4.0,19.0,343.0,0.793886661,0.909090909,0.333333333
0.0,1.0,2.0,1.0,94.0,6.0,1.0,1.0,18.0,196.0,0.8932709,0.939393939,0.563380282
0.0,1.0,5.0,1.0,98.0,3.0,0.0,4.0,12.0,372.0,0.951135024,0.857142857,0.12195122
0.0,1.0,7.0,1.0,99.0,2.0,1.0,4.0,10.0,579.0,0.9453410940000001,0.947368421,0.419354839
0.0,1.0,4.0,1.0,96.0,6.0,0.0,2.0,13.0,184.0,0.90990084,0.909090909,0.411764706
0.0,1.0,3.0,1.0,84.0,8.0,0.0,0.0,10.0,143.0,0.765556584,0.857142857,0.454545455
0.0,1.0,5.0,1.0,91.0,5.0,1.0,4.0,17.0,606.0,0.94215707,0.94,0.078431373
0.0,1.0,6.0,1.0,93.0,4.0,1.0,2.0,15.0,639.0,0.929142528,0.952380952,0.480519481
0.0,1.0,7.0,1.0,96.0,1.0,0.0,0.0,15.0,556.0,0.909510035,0.852941176,0.292682927
0.0,1.0,6.0,1.0,93.0,6.0,1.0,0.0,11.0,417.0,0.889035117,0.962962963,0.267605634
0.0,1.0,6.0,1.0,88.0,5.0,0.0,2.0,11.0,178.0,0.922900839,0.538461538,0.0
0.0,1.0,6.0,1.0,99.0,3.0,0.0,3.0,15.0,444.0,0.884206058,0.916666667,0.476190476
0.0,1.0,3.0,1.0,85.0,9.0,0.0,0.0,16.0,225.0,0.744159969,0.857142857,0.5
0.0,1.0,4.0,1.0,87.0,7.0,0.0,3.0,16.0,264.0,0.853413769,0.904761905,0.344827586
0.0,1.0,4.0,1.0,85.0,6.0,1.0,1.0,12.0,493.0,0.866717792,0.909090909,0.605263158
0.0,1.0,5.0,1.0,80.0,6.0,1.0,0.0,19.0,471.0,0.928004597,0.788461538,0.023809524
0.0,1.0,6.0,1.0,94.0,6.0,0.0,0.0,16.0,280.0,0.974214077,0.6875,0.0
0.0,1.0,7.0,1.0,90.0,4.0,1.0,0.0,14.0,464.0,0.943959152,0.93877551,0.206896552
0.0,1.0,2.0,1.0,85.0,8.0,0.0,4.0,16.0,77.0,0.908414533,1.0,0.125
0.0,1.0,4.0,1.0,92.0,5.0,0.0,3.0,13.0,232.0,0.971998214,0.761904762,0.0
0.0,1.0,6.0,1.0,98.0,8.0,1.0,0.0,15.0,376.0,0.932827812,0.906976744,0.025
0.0,1.0,5.0,1.0,89.0,4.0,1.0,2.0,15.0,556.0,0.97002171,0.661764706,0.0
0.0,1.0,4.0,1.0,80.0,1.0,1.0,0.0,10.0,347.0,0.960878515,0.857142857,0.142857143
0.0,1.0,6.0,1.0,84.0,8.0,1.0,4.0,10.0,520.0,0.919245165,0.975609756,0.333333333
0.0,1.0,7.0,1.0,94.0,9.0,1.0,0.0,19.0,681.0,0.905459824,0.875,0.0
0.0,1.0,2.0,1.0,83.0,1.0,1.0,3.0,17.0,203.0,0.911933862,0.805555556,0.246753247
0.0,1.0,4.0,1.0,93.0,6.0,0.0,4.0,15.0,161.0,0.877714671,0.857142857,0.25
0.0,1.0,7.0,1.0,90.0,5.0,1.0,0.0,15.0,1135.0,0.88773218,0.971428571,0.346153846
0.0,1.0,2.0,1.0,96.0,7.0,1.0,4.0,15.0,200.0,0.92343769,0.952380952,0.130434783
0.0,1.0,2.0,1.0,92.0,5.0,0.0,2.0,15.0,104.0,0.876491263,0.75,0.0
0.0,1.0,5.0,1.0,82.0,6.0,1.0,3.0,13.0,452.0,0.968023834,0.803571429,0.0
0.0,1.0,3.0,1.0,83.0,5.0,1.0,4.0,13.0,266.0,0.858860543,0.98245614,0.384615385
0.0,1.0,2.0,1.0,82.0,8.0,0.0,4.0,15.0,98.0,0.859967479,0.875,0.5
0.0,1.0,6.0,1.0,91.0,2.0,0.0,4.0,10.0,269.0,0.976317985,0.947368421,0.28
0.0,1.0,2.0,1.0,98.0,9.0,0.0,1.0,10.0,105.0,0.86882231,0.916666667,0.388888889
0.0,1.0,5.0,1.0,89.0,7.0,1.0,4.0,12.0,458.0,0.945114772,0.912280702,0.054545455
0.0,1.0,3.0,1.0,89.0,4.0,0.0,2.0,18.0,197.0,0.920321707,0.9,0.470588235
0.0,1.0,2.0,1.0,93.0,8.0,1.0,1.0,12.0,176.0,0.94486369,0.75,0.153846154
0.0,1.0,5.0,1.0,86.0,1.0,0.0,1.0,19.0,233.0,0.921241938,0.857142857,0.571428571
0.0,1.0,6.0,1.0,93.0,3.0,1.0,4.0,19.0,604.0,0.949122789,0.947368421,0.052631579
0.0,1.0,4.0,1.0,87.0,4.0,0.0,4.0,15.0,245.0,0.94559474,1.0,0.357142857
0.0,1.0,4.0,1.0,87.0,7.0,0.0,4.0,18.0,306.0,0.965285538,0.818181818,0.1
0.0,1.0,6.0,1.0,85.0,2.0,1.0,4.0,18.0,852.0,0.982209317,0.88,0.083333333
0.0,1.0,6.0,1.0,91.0,2.0,0.0,0.0,12.0,425.0,0.980535237,0.411764706,0.0
0.0,1.0,4.0,1.0,91.0,5.0,0.0,1.0,15.0,307.0,0.970083089,0.888888889,0.0
0.0,1.0,5.0,1.0,93.0,5.0,0.0,4.0,14.0,308.0,0.954617892,0.857142857,0.142857143
0.0,1.0,4.0,1.0,86.0,8.0,1.0,2.0,13.0,409.0,0.859780745,0.941176471,0.466666667
0.0,1.0,2.0,1.0,95.0,4.0,1.0,4.0,19.0,264.0,0.948255505,0.970588235,0.23255814
0.0,1.0,3.0,1.0,88.0,5.0,1.0,4.0,17.0,221.0,0.871679117,0.948275862,0.191176471
0.0,1.0,3.0,1.0,92.0,9.0,1.0,1.0,16.0,317.0,0.900884583,0.770833333,0.0
0.0,1.0,2.0,1.0,96.0,3.0,0.0,2.0,19.0,160.0,0.934343408,0.848484848,0.096774194
0.0,1.0,7.0,1.0,99.0,1.0,0.0,2.0,18.0,652.0,0.917792422,0.9,0.4375
0.0,1.0,3.0,1.0,92.0,3.0,0.0,4.0,13.0,137.0,0.916591099,0.9,0.4
0.0,1.0,7.0,1.0,89.0,1.0,1.0,2.0,15.0,932.0,0.94820904,0.88,0.137254902
