Loc+, Acap, Aexp, Arch, Cplx, Data, Docu, Flex, Ltex, Pcap, Pcon, Plex, Pmat, Prec, Pvol, Rely, Ruse, Sced, Site, Stor, Team, Time, Tool, Risk-, Effort-
848.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,6.0,2.0,6.0,24945.0
873.0,1.0,2.0,4.0,3.0,3.0,3.0,6.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,6.0,4.0,3.0,19.0,14157.0
1288.0,5.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,2.0,3.0,3.0,6.0,5.0,1.0,5.0,5.0,5.0,2.0,7.0,43002.0
1851.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,98618.0
736.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,4.0,6.0,1.0,3.0,2.0,6.0,1.0,3.0,4.0,4.0,5.0,4.0,13.0,8549.0
399.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,6.0,2.0,7.0,16445.0
655.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,6.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,1.0,6.0,17229.0
845.0,1.0,4.0,1.0,4.0,4.0,5.0,6.0,4.0,3.0,1.0,4.0,6.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,6.0,6.0,4.0,12.0,15309.0
1824.0,1.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,12.0,122982.0
1619.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,5.0,4.0,8.0,33945.0
1392.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,0.0,6886.0
1850.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,6.0,4.0,3.0,3.0,6.0,3.0,3.0,3.0,4.0,5.0,3.0,16.0,67183.0
187.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,3.0,14.0,3998.0
1937.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0,5.0,5.0,2.0,2.0,4.0,6.0,1.0,2.0,5.0,2.0,4.0,3.0,23.0,116801.0
1480.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,0.0,17322.0
864.0,5.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,6.0,2.0,1.0,17082.0
277.0,5.0,2.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,3.0,4.0,6.0,4.0,2.0,3.0,5.0,3.0,1.0,4.0,1.0,5.0,4.0,16.0,8127.0
1623.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,6.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,25397.0
1836.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,4.0,4.0,7.0,48714.0
1369.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,2.0,3.0,35379.0
206.0,2.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,4348.0
1688.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,6.0,2.0,3.0,4.0,8.0,61771.0
1363.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,0.0,36278.0
655.0,1.0,4.0,4.0,5.0,5.0,1.0,6.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0,2.0,1.0,5.0,6.0,5.0,2.0,13.0,19749.0
63.0,5.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,1.0,0.0,682.0
1509.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,6.0,5.0,4.0,6.0,3.0,1.0,4.0,4.0,4.0,3.0,10.0,82566.0
528.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,9.0,16198.0
1753.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,26404.0
100.0,5.0,4.0,5.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,4.0,5.0,4.0,6.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,1202.0
745.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,5.0,4.0,1.0,5.0,3.0,3.0,5.0,4.0,6.0,2.0,6.0,3.0,11.0,68300.0
480.0,2.0,3.0,6.0,1.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,1.0,3107.0
1183.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,1.0,6.0,6.0,3.0,4.0,2.0,24962.0
1075.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,2.0,13.0,87854.0
1534.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,6.0,3.0,4.0,5.0,1.0,3.0,4.0,8.0,75466.0
1181.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,6.0,2.0,9.0,24420.0
785.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,2.0,8.0,12021.0
257.0,4.0,1.0,2.0,6.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,3.0,19.0,14884.0
545.0,1.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,2.0,6.0,33655.0
1317.0,1.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,6.0,3.0,4.0,5.0,11.0,33284.0
1521.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,1.0,10.0,62075.0
1260.0,2.0,3.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,13055.0
274.0,1.0,4.0,6.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,10605.0
1835.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,6.0,2.0,4.0,3.0,15.0,94592.0
189.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,5.0,3.0,2.0,4786.0
537.0,4.0,3.0,6.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,3.0,8965.0
1131.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,23758.0
1723.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,3735.0
1394.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,36722.0
1729.0,4.0,4.0,6.0,3.0,3.0,3.0,6.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,5.0,2.0,7.0,38412.0
1328.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,0.0,20050.0
1374.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,1.0,4.0,5.0,3.0,40097.0
1141.0,1.0,5.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,3.0,2.0,4344.0
1849.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,27627.0
1561.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,28680.0
1386.0,2.0,4.0,6.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,4.0,4.0,6.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,40670.0
1946.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,1.0,5.0,1.0,3.0,3.0,1.0,6.0,4.0,17.0,75294.0
1031.0,4.0,3.0,5.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,2.0,2.0,6.0,4.0,4.0,4.0,1.0,17295.0
1859.0,4.0,2.0,1.0,4.0,5.0,3.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,4.0,1.0,6.0,179180.0
1453.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,6.0,2.0,3.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,1.0,29010.0
529.0,5.0,4.0,1.0,3.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,0.0,2761.0
838.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0,1.0,4.0,4.0,1.0,8637.0
1786.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,31473.0
1014.0,3.0,1.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,5.0,2.0,1.0,5.0,1.0,3.0,6.0,3.0,5.0,1.0,13.0,15406.0
1681.0,3.0,4.0,6.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,8709.0
65.0,5.0,2.0,6.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,424.0
244.0,1.0,4.0,3.0,5.0,4.0,3.0,5.0,1.0,3.0,3.0,2.0,5.0,6.0,2.0,3.0,2.0,5.0,4.0,5.0,3.0,6.0,2.0,12.0,5690.0
414.0,2.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,1.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,0.0,2819.0
127.0,2.0,4.0,6.0,2.0,2.0,1.0,5.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,6.0,4.0,4.0,0.0,542.0
1957.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,1.0,34581.0
1603.0,3.0,3.0,4.0,2.0,2.0,1.0,6.0,5.0,5.0,1.0,3.0,4.0,6.0,3.0,5.0,2.0,3.0,4.0,6.0,2.0,3.0,3.0,1.0,4052.0
891.0,2.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,13324.0
561.0,3.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,5.0,2.0,7.0,21674.0
770.0,2.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,1.0,2.0,5.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,5.0,4.0,5.0,3.0,14.0,27258.0
216.0,4.0,3.0,3.0,5.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,6.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,4.0,5.0,1.0,3398.0
74.0,4.0,2.0,3.0,6.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,773.0
650.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,2.0,1.0,6.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,7161.0
1157.0,3.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,6.0,3.0,11.0,64241.0
750.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,1.0,12.0,23580.0
564.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,20.0,11019.0
1460.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,6.0,3.0,16.0,75379.0
1486.0,4.0,2.0,1.0,6.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,6.0,3.0,4.0,2.0,1.0,40597.0
794.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,0.0,9961.0
196.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,2.0,1.0,2144.0
1104.0,2.0,2.0,6.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,22325.0
317.0,5.0,4.0,6.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,6.0,3.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,4449.0
1486.0,3.0,4.0,3.0,2.0,4.0,3.0,6.0,3.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,25596.0
1313.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,4.0,3.0,4.0,5.0,6.0,2.0,12.0,27973.0
463.0,5.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,20.0,25754.0
446.0,1.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,1.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,1.0,4.0,5.0,3.0,5.0,3.0,21.0,14589.0
757.0,5.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,6.0,3.0,3.0,4.0,4.0,5.0,4.0,1.0,14193.0
254.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,5.0,0.0,1758.0
1494.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,0.0,16382.0
1303.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,1.0,1.0,6.0,2.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,4.0,12.0,37107.0
512.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,7340.0
1600.0,3.0,1.0,2.0,2.0,5.0,4.0,1.0,3.0,5.0,4.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,1.0,5.0,5.0,4.0,5.0,1.0,29820.0
231.0,2.0,3.0,2.0,5.0,5.0,3.0,5.0,2.0,1.0,4.0,5.0,5.0,1.0,4.0,3.0,5.0,4.0,3.0,5.0,1.0,5.0,2.0,15.0,14997.0
1750.0,2.0,2.0,5.0,4.0,4.0,3.0,6.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,4.0,5.0,1.0,11.0,47926.0
444.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0,6.0,6.0,1.0,12.0,53333.0
576.0,3.0,2.0,5.0,1.0,3.0,3.0,6.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,5.0,1.0,3.0,4.0,1.0,3.0,1.0,11.0,7221.0
273.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,0.0,6778.0
1716.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,6.0,5.0,4.0,60921.0
301.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0,19.0,28095.0
1705.0,3.0,3.0,2.0,4.0,5.0,4.0,6.0,2.0,5.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,6.0,3.0,4.0,0.0,14151.0
1844.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,5.0,3.0,6.0,4.0,12.0,109269.0
1617.0,2.0,2.0,6.0,3.0,4.0,4.0,6.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0,6.0,2.0,18.0,54476.0
935.0,3.0,5.0,5.0,2.0,3.0,4.0,1.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,14605.0
1945.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,30045.0
234.0,3.0,3.0,5.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,6.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,6.0,2.0,18.0,5840.0
830.0,5.0,2.0,5.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,7.0,2001.0
1563.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,9946.0
944.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0,4.0,6.0,6.0,4.0,4.0,11.0,25373.0
1919.0,2.0,2.0,5.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,12.0,58193.0
335.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,6.0,3.0,1.0,4.0,2.0,4.0,2.0,10.0,18743.0
1273.0,5.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,6.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,12394.0
65.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,1.0,12.0,4055.0
1499.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,6.0,3.0,14.0,65682.0
28.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,6.0,4.0,1.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,7.0,401.0
1837.0,4.0,3.0,5.0,6.0,3.0,1.0,3.0,4.0,3.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,6.0,5.0,3.0,1.0,15.0,67236.0
1692.0,3.0,3.0,5.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,2.0,46544.0
851.0,2.0,4.0,2.0,4.0,5.0,2.0,5.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,6.0,3.0,11.0,27838.0
1123.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,5.0,7.0,27712.0
1296.0,3.0,2.0,4.0,4.0,5.0,2.0,3.0,5.0,4.0,2.0,5.0,5.0,6.0,2.0,2.0,6.0,2.0,4.0,5.0,4.0,5.0,3.0,3.0,17716.0
1310.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,6.0,4.0,4.0,2.0,9.0,118489.0
1609.0,1.0,4.0,4.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,6.0,5.0,2.0,8.0,40015.0
1240.0,5.0,5.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,36050.0
88.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,6.0,2.0,3.0,4.0,3.0,1295.0
513.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,2.0,4.0,6.0,5.0,5.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,14.0,14980.0
1793.0,3.0,3.0,6.0,5.0,3.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,28969.0
1871.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,0.0,15107.0
1405.0,3.0,5.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,7.0,14325.0
830.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,15082.0
1276.0,2.0,1.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,3.0,1.0,7.0,32233.0
600.0,5.0,2.0,6.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,3.0,2.0,2.0,5.0,6.0,5.0,2.0,14.0,25839.0
996.0,5.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,3.0,5.0,4.0,2.0,0.0,5848.0
986.0,5.0,1.0,6.0,3.0,3.0,2.0,6.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,1.0,4.0,2.0,4.0,6.0,3.0,4.0,4.0,11.0,9829.0
1217.0,4.0,3.0,6.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,5.0,4.0,1.0,22733.0
