LOC+, ACAP, AEXP-, ARCH, CPLX, DATA, DOCU, FLEX, LTEX, PCAP, PCON, PLEX-, PMAT, PREC, PVOL, RELY, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, RISK-, EFFORT-
279.0,4.0,1.0,6.0,6.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,5.0,1.0,6.0,4.0,3.0,4.0,5.0,6.0,2.0,11.0,8154.0
25.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,461.0
457.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,1.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,10.0,14430.0
425.0,3.0,2.0,1.0,5.0,4.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,5.0,1.0,7.0,17677.0
1380.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,4.0,6.0,6.0,4.0,5.0,19.0,57968.0
416.0,3.0,2.0,5.0,6.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,3.0,2.0,6.0,3.0,3.0,2.0,9.0,34284.0
1441.0,1.0,3.0,6.0,5.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,6.0,3.0,2.0,5.0,2.0,5.0,3.0,8.0,34444.0
1408.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,6.0,2.0,6.0,5.0,22.0,130490.0
1452.0,2.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,5.0,5.0,6.0,3.0,3.0,4.0,5.0,6.0,1.0,23.0,177398.0
408.0,4.0,2.0,4.0,6.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,5132.0
498.0,4.0,4.0,4.0,6.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,6.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,4.0,5.0,5.0,7257.0
802.0,3.0,3.0,6.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,5.0,4.0,1.0,6.0,3.0,4.0,2.0,2.0,47094.0
1418.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,6.0,1.0,5.0,4.0,4.0,31734.0
1937.0,5.0,3.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,6.0,5.0,3.0,1.0,6.0,3.0,4.0,4.0,2.0,4.0,3.0,0.0,14307.0
742.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,18104.0
744.0,2.0,2.0,3.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,3.0,10.0,19132.0
1658.0,5.0,5.0,3.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,5.0,1.0,4.0,4.0,8.0,12700.0
1444.0,4.0,1.0,6.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,7.0,17406.0
616.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,6.0,1.0,3.0,4.0,5.0,3.0,2.0,29.0,37472.0
515.0,3.0,2.0,4.0,3.0,5.0,3.0,6.0,5.0,5.0,5.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,1.0,6.0,5.0,4.0,5.0,0.0,7471.0
1310.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,2.0,5.0,3.0,3.0,5.0,6.0,4.0,2.0,6.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,70172.0
594.0,2.0,1.0,6.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,5.0,6.0,4.0,1.0,3.0,12369.0
1492.0,3.0,4.0,3.0,6.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,2.0,6.0,4.0,1.0,5.0,2.0,3.0,4.0,2.0,6.0,1.0,18.0,106611.0
343.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,6.0,3.0,14.0,9736.0
1104.0,2.0,4.0,1.0,4.0,3.0,1.0,6.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,1.0,6.0,2.0,3.0,5.0,4.0,12444.0
484.0,2.0,4.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,4.0,6.0,1.0,4.0,2.0,10.0,9416.0
1091.0,3.0,2.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,4.0,6.0,4.0,3.0,5.0,2.0,4.0,5.0,3.0,29458.0
1645.0,3.0,2.0,4.0,5.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,5.0,3.0,4.0,4.0,5.0,2.0,1.0,6.0,5.0,6.0,5.0,10.0,81262.0
22.0,3.0,4.0,2.0,4.0,5.0,3.0,6.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,0.0,256.0
1298.0,5.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,3.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,8.0,30030.0
1575.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,6.0,1.0,4.0,4.0,32.0,58289.0
1517.0,2.0,5.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,6.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,0.0,49748.0
373.0,5.0,2.0,6.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,0.0,4255.0
749.0,4.0,3.0,2.0,2.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,1.0,5.0,3.0,4.0,6.0,5.0,7.0,8298.0
397.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,6.0,4.0,3.0,4.0,3.0,6127.0
424.0,3.0,4.0,1.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,5.0,3.0,3.0,6.0,3.0,6.0,1.0,19.0,18350.0
1115.0,1.0,5.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,1.0,11.0,27948.0
1112.0,2.0,1.0,5.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,6.0,3.0,4.0,3.0,12.0,61791.0
1080.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,6.0,2.0,2.0,4.0,5.0,4.0,2.0,9.0,37885.0
1883.0,4.0,4.0,2.0,5.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,3.0,5.0,1.0,2.0,6.0,3.0,6.0,3.0,13.0,83777.0
1687.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,6.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,0.0,17471.0
1636.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,6.0,3.0,2.0,5.0,1.0,3.0,1.0,15.0,137706.0
1727.0,4.0,4.0,5.0,6.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,1.0,5.0,3.0,1.0,6.0,3.0,5.0,2.0,7.0,69189.0
1931.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,6.0,5.0,5.0,1.0,12.0,121883.0
1715.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,5.0,4.0,2.0,6.0,4.0,2.0,5.0,3.0,3.0,6.0,3.0,5.0,1.0,30.0,139770.0
1673.0,5.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,6.0,5.0,4.0,1.0,6.0,5.0,5.0,4.0,4.0,3.0,5.0,1.0,6320.0
362.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,2.0,1.0,4.0,4.0,4.0,3.0,10.0,11371.0
371.0,3.0,5.0,1.0,4.0,4.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,4.0,2.0,5.0,2.0,3.0,4.0,2.0,6.0,3.0,2.0,13809.0
1188.0,5.0,2.0,3.0,6.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,2.0,30155.0
1580.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,1.0,1.0,4.0,1.0,5.0,2.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,6.0,3.0,18.0,75497.0
1082.0,5.0,4.0,5.0,1.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,6.0,4.0,1.0,6466.0
217.0,4.0,2.0,5.0,5.0,3.0,4.0,6.0,3.0,2.0,3.0,5.0,6.0,5.0,3.0,2.0,5.0,3.0,2.0,4.0,6.0,6.0,4.0,6.0,2464.0
74.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,6.0,1.0,5.0,5.0,2.0,4.0,3.0,11.0,1110.0
1470.0,5.0,3.0,6.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,0.0,3864.0
613.0,1.0,2.0,1.0,4.0,5.0,3.0,5.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,1.0,3.0,5.0,5.0,4.0,3.0,21.0,47137.0
1540.0,2.0,2.0,5.0,1.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,22927.0
1608.0,1.0,3.0,3.0,1.0,4.0,5.0,6.0,1.0,2.0,4.0,1.0,2.0,6.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,26.0,115060.0
1034.0,4.0,1.0,3.0,6.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,5.0,1.0,6.0,5.0,5.0,4.0,4.0,39231.0
22.0,4.0,3.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,5.0,262.0
1091.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,1.0,16.0,44388.0
738.0,5.0,4.0,5.0,5.0,3.0,3.0,6.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,5.0,5.0,4.0,1.0,6130.0
1720.0,3.0,5.0,4.0,4.0,3.0,4.0,6.0,4.0,5.0,1.0,2.0,4.0,1.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,0.0,21632.0
1559.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,8.0,32061.0
1334.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,6.0,1.0,3.0,4.0,3.0,5.0,2.0,9.0,43953.0
448.0,4.0,2.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,4.0,4.0,1.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,10.0,7790.0
1376.0,2.0,4.0,4.0,6.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,5.0,5.0,91499.0
1350.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,4.0,3.0,1.0,4.0,3.0,2.0,6.0,2.0,4.0,4.0,3.0,5.0,2.0,5.0,47853.0
260.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,6.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,1272.0
543.0,5.0,3.0,3.0,3.0,2.0,3.0,6.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,5.0,2.0,4.0,3.0,0.0,11122.0
1528.0,3.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,0.0,58276.0
186.0,2.0,2.0,5.0,6.0,3.0,1.0,1.0,5.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,7.0,2813.0
74.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,4.0,5.0,1.0,3.0,6.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,12.0,1836.0
1063.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,4.0,0.0,6881.0
1819.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,49247.0
741.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,5.0,6.0,3.0,6.0,21588.0
265.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,1.0,6.0,2.0,14.0,4278.0
1232.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,6.0,4.0,5.0,0.0,21414.0
1200.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,31665.0
986.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,3.0,4.0,2.0,6.0,1.0,4.0,23417.0
1803.0,2.0,1.0,6.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,11.0,68725.0
1556.0,2.0,2.0,1.0,6.0,3.0,2.0,6.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,25479.0
579.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,2.0,4.0,6.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,6.0,3.0,6.0,9988.0
997.0,2.0,1.0,6.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,7.0,24975.0
1439.0,5.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,5.0,29130.0
1911.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,0.0,32222.0
1486.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,6.0,5.0,6.0,5.0,12.0,34754.0
482.0,1.0,1.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,1.0,5.0,6.0,1.0,3.0,5.0,3.0,1.0,4.0,4.0,5.0,4.0,1.0,25.0,21926.0
552.0,3.0,2.0,5.0,1.0,4.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,6.0,3.0,4.0,1.0,1.0,15606.0
745.0,5.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,6.0,3.0,1.0,6.0,3.0,5.0,1.0,10.0,33030.0
1279.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,14.0,17921.0
1211.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,42606.0
1413.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,6.0,2.0,4.0,5.0,6.0,6.0,5.0,7.0,53506.0
1323.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,2.0,5.0,2.0,10.0,63143.0
1937.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,20907.0
527.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,0.0,12553.0
378.0,5.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,6.0,3.0,5.0,5.0,1.0,5.0,3.0,6.0,5004.0
1933.0,1.0,3.0,6.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,6.0,3.0,5.0,4.0,7.0,60564.0
187.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,1512.0
1073.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0,3.0,5.0,1.0,4.0,5.0,6.0,2.0,2.0,13695.0
1143.0,3.0,2.0,4.0,4.0,2.0,2.0,6.0,3.0,2.0,2.0,4.0,3.0,6.0,3.0,3.0,4.0,4.0,1.0,5.0,5.0,5.0,4.0,1.0,13385.0
1720.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,5.0,2.0,5.0,3.0,3.0,2.0,5.0,1.0,4.0,6.0,3.0,6.0,3.0,32.0,131727.0
971.0,1.0,3.0,4.0,3.0,4.0,4.0,6.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,6.0,37723.0
1661.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,6.0,4.0,3.0,1.0,25987.0
1506.0,2.0,4.0,5.0,6.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,3.0,6.0,3.0,9.0,62129.0
371.0,4.0,3.0,6.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,2.0,5.0,5.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,801.0
1126.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,1.0,24008.0
1625.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,0.0,24264.0
1351.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,1.0,8.0,32532.0
1904.0,3.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,6.0,4.0,3.0,4.0,3.0,6.0,4.0,2.0,17497.0
1267.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,1.0,6.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,6.0,4.0,3.0,1.0,12275.0
919.0,2.0,3.0,2.0,6.0,2.0,5.0,5.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,8.0,34711.0
1315.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,6.0,3.0,2.0,3.0,6.0,4.0,1.0,4.0,56639.0
357.0,4.0,1.0,4.0,5.0,2.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,6.0,6.0,6.0,4.0,11.0,17915.0
682.0,3.0,5.0,3.0,4.0,5.0,3.0,6.0,4.0,1.0,2.0,3.0,5.0,6.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,6.0,4.0,13.0,11038.0
1276.0,4.0,5.0,4.0,6.0,4.0,3.0,6.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,37531.0
669.0,4.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,6.0,2.0,8.0,29644.0
1790.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,6.0,5.0,6.0,3.0,1.0,28163.0
1296.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,0.0,20788.0
90.0,4.0,4.0,3.0,4.0,5.0,4.0,6.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,0.0,2442.0
1005.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,1.0,3.0,15965.0
1862.0,1.0,3.0,6.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,6.0,5.0,6.0,4.0,16.0,84330.0
1200.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,6.0,22550.0
1942.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,2.0,6.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,6.0,4.0,3.0,31323.0
1720.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,4.0,6.0,3.0,1.0,5.0,3.0,6.0,3.0,5.0,111542.0
1197.0,1.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,6.0,21707.0
1081.0,3.0,4.0,4.0,6.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,1.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,0.0,5820.0
1135.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,5.0,6.0,6.0,4.0,2.0,10680.0
1681.0,2.0,5.0,3.0,2.0,3.0,4.0,6.0,3.0,4.0,1.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,4.0,5.0,3.0,4.0,1.0,8.0,18380.0
976.0,3.0,4.0,4.0,6.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,11259.0
1422.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,5.0,3.0,25.0,179389.0
1608.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,1.0,6.0,2.0,10.0,36530.0
334.0,3.0,2.0,6.0,3.0,4.0,1.0,3.0,5.0,3.0,4.0,3.0,6.0,5.0,3.0,3.0,6.0,3.0,4.0,5.0,1.0,5.0,1.0,4.0,3437.0
294.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,6.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,5.0,6.0,3.0,3.0,2851.0
9.0,4.0,4.0,1.0,3.0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,6.0,4.0,4.0,4.0,2.0,6.0,3.0,0.0,82.0
526.0,4.0,2.0,6.0,3.0,5.0,2.0,6.0,4.0,4.0,4.0,1.0,2.0,4.0,5.0,3.0,6.0,2.0,3.0,5.0,3.0,4.0,4.0,7.0,13363.0
1843.0,4.0,2.0,6.0,6.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,11.0,67162.0
